Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2018-09-07	5:15 PM	Run	Interval	4.00	Mile	0:20:10													8 x 800 on the high school track with 2:30 rest<br><br>2:39, 2:38, 2:37, 2:35, 2:30, 2:28, 2:25, 2:18<br><br>Very nice progression, got faster on each one. Was going to shoot for 10 but busted the last one because everyone was going for it, so hey, why not finish fast. Felt amazing, especially given how I've been feeling with all these hot workouts on the course. Was definitely pretty far up in terms of team, definitely varsity on the freshman/varsity team so I'm excited! Race in just a little over a week.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-07	5:30 PM	Run	Easy	1.10	Mile	0:8:00													Cooldown after the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-08	8:18 PM	Run	Easy	4.15	Mile	0:28:58													Post-game dark run, definitely dehydrated and malnourished but this ain't bad				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-09	6:18 PM	Run	Long	11.42	Mile	1:15:36													Awesome ass long run out to the middle of god knows where, Cumberland, back through Happy Hollow (giant ass hill) trail, the Lafayette trails, and through the power plant. Very solid pace, legs tightened up around 7 miles and got rough after 11 but best long run in awhile, so I'm happy!<br><br>"He ran that way, catch him!" 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-10	4:48 PM	Run	Easy	6.31	Mile	0:43:45													Walmart loop, definitely feeling yesterday's run but still felt pretty good. Bunch of pace pushers almost ruined it but hey, i got it.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-11	4:51 PM	Run	Easy	1.00	Mile	0:7:16													Warmup for the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-11	5:03 PM	Run	Tempo	4.67	Mile	0:27:00													27' tempo on the Walmart loop with group 2.<br><br>6:01/5:51/5:47/5:45 with a 5:20 pace last .67<br><br>Felt a little rough the first two miles, started to get excited the next two and had a fun downhill kick with Sidd the last bit. Very solid workout definitely surprised myself on the pace for how long this run was, definitely best tempo I've ever had. 				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-11	5:33 PM	Run	Easy	0.55	Mile	0:4:33													Short cooldown after the workout with 4xstrides on the Krach field.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-12	7:44 PM	Run	Easy	7.46	Mile	0:53:25													Very solid easy lagoon run, definitely feeling yesterday's tempo in my legs, breathing is very easy though at this pace. 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-13	10:25 PM	Run	Easy	6.02	Mile	0:41:52													Late ass run because of the bio exam, ran a lot better than yesterday though. Pace was solid although my legs were still pretty sore and tight, definitely recovering well though from 3 days of VERY solid work from Friday-Tuesday. I won't do the Friday pre-race crap just so I can focus on feeling as good as possible for Sunday, probably no long run this week.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-14	3:13 PM	Run	Long	10.01	Mile	1:07:34													Unexpected long run, went out to find a 7 mile loop, got lost, and figured hey, might as well go far. I was going pretty fast until I realized at mile 5 I was half way done and slowed it down, still felt fine by the last mile. The heat was the worst part, pretty thirsty by mile 9. As long as I stretch and get sleep I should be fine by Sunday.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-15	7:58 PM	Run	Easy	3.00	Mile	0:22:17													Shitty sick run, did not run the race the next day, god dammit				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-17	7:53 PM	Run	Easy	6.06	Mile	0:42:12													Good first run since the flash fever, gonna go for 50 this week and keep building. Hopefully the rest day is nice in the long run!				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-18	7:48 PM	Run	Fartlek	7.37	Mile	0:49:06													Sort of a 6 mile progression run, was slotted for a 30' progression run but I don't know how you progress in minutes so..<br><br>7:13/6:56/6:41/6:30/6:14/5:52 with a cool down 1.47<br><br>Not a bad progression after coming off of my flash fever, felt ok, only really ran that 5:52 because the start of it was on the nice downhill and just felt good because of it. The team probably did it on the course but by the time of day I ran it was too dark to even think about it. Felt good to loosen up like this, very sore afterwards though, that short amount of time off really got me.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-19	8:27 PM	Run	Easy	6.04	Mile	0:40:46													Ran to the IM fields, ran SEVEN LOOPS around and somehow went 6:30-6:40 pace? I think the satellite was off given the weird grass field, but I think I deserved it for running on dirt that long. It was a peaceful run though, joints and bones felt happy, still a little sore and felt tired from exam and long day.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-20	4:46 PM	Run	Easy	5.65	Mile	0:40:32													Hot, humid, and shitty run with the club, first in a week. Didn't go far or fast, I guess just tired and the heat got the best of me.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-21	4:48 PM	Run	Easy	0.96	Mile	0:0:00													Warmup for the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-21	5:09 PM	Run	Interval	4.75	Mile	0:22:45													19x400 on the track with 75 sec rest<br><br>77/78/77/76/78/74/74/72/72/72<br><br>2:30 rest<br><br>70/69/69/68/69/68/67/67/69<br><br>Split up into 2 sets because the second half got a lot faster than the first. Probably could have done 20 but I was very spent on the last one, basically dying on the last 200 and felt pretty horrible on the cooldown with cramps and pains. With that being said, this was a very, VERY solid workout! Stuck behind Sid the whole second half and, while he got away from me on the last few reps, I was ahead of most people in group 1, and considering how I've felt/ran this week, this gives me a lot of my confidence back after being sick, and other people recognized and commented on that as well. Hopefully this weekend I can run some good mileage, a 7 miler and a 12 miler, and be ready for next week with a good race at Little Tens! I am really excited for all the hard training I've been in the last 6 weeks to pay off. <br>				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-21	6:10 PM	Run	Easy	1.00	Mile	0:7:30													Cooldown after the workout, feelin rough but satisfied				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-22	10:28 PM	Run	Easy	7.21	Mile	0:49:25													Nice 2 campus loop long run at 10:30, probably latest I've ever ran outside. Definitely got a few catcalls, which are always welcome				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-23	8:05 AM	Run	Long	12.10	Mile	1:21:24													Longest run since JANUARY 14th! Crazy proud of my long runs lately, went with the run club down to some trail in the middle of nowhere (aka Lafayette). This made for 19.3 miles in about 10 hours, with only oriental flavored ramen, peanuts, and some gatorade powdered water to keep me going. Still managed to close in a 6:07 last mile, felt very solid. <br><br>All in all this was a good rebound week from being sick, I was hoping for about 55 this week as a good training week before Little Tens, but this is good enough. I wouldn't say I'm at tip top shape quite yet, I need a few more weeks before I can prove that, but I'm getting close and I can feel it.				Hoka	Clayton 2	9.00	US/Canada	v4	129.99								
2018-09-24	4:47 PM	Run	Easy	7.22	Mile	0:50:27													Todd Loop with some cool guys				Hoka	Clayton 2	9.00	US/Canada	v4	129.99								
2018-09-25	4:47 PM	Run	Easy	1.03	Mile	0:7:15													Warmup for the workout				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-25	5:03 PM	Run	Tempo	4.29	Mile	0:24:03													2 x 12 tempo runs with 7 minute break in between, break had 4 x 20 second strides<br><br>Went 2.09 (5:44 pace) on the first run and then 2.20 (5:30 pace) on the second.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-25	5:38 PM	Run	Easy	1.66	Mile	0:11:38													Cooldown after the workout.<br><br>Felt really good towards the end and pushed it with Sidd and Max. Definitely faster than tempo but I think it was a good barometer of how I should go out and feel during the race. Not a bad day outside a little sunny and humid. Legs felt a bit rough in the beginning but loosened up before the second tempo. Good workout!				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-26	4:49 PM	Run	Easy	7.05	Mile	0:51:23													Nice easy day in the Bog				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-27	4:46 PM	Run	Easy	7.16	Mile	0:48:47													Fun run with Jason down to Happy Hollow, didn't want to do the workout because fuck pre race workouts, mileage is way cooler. Feel a little more sore than I would like but I can take it easy tomorrow and feel primed for Satuday!				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-28	3:33 PM	Run	Easy	6.02	Mile	0:41:18													Nice run on the Lafayette side of the Wabash Heritage Trail. Very dope, riverside trail, awesome paved little path with no traffic or people.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-09-29	9:15 AM	Run	Easy	1.59	Mile	0:10:56													Warmup for Little Tens!				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-29	9:59 AM	Run	Race	4.95	Mile	0:27:42													Good first 8k in Michigan!<br><br>5:30/5:33/5:35/5:46/5:17 (0.95)<br><br>				Nike	Victory 3	9.50	US/Canada										
2018-09-29	10:44 AM	Run	Easy	1.11	Mile	0:8:05													Cooldown after the race.<br><br>Really solid until the 4th mile, would have liked that to be at least 10 seconds faster with a better kick. Started making moves after the second mile but should have been the third with Quanch and Paul. Great day though, and didn't feel fatigued just not 100% on my game, but good race!				adidas	Boston 6	9.50	US/Canada		84.88								
2018-09-30	4:54 PM	Run	Long	12.07	Mile	1:25:26													Nice easy long run on left river, the trail is beautiful! Wish my legs weren't so tired and sore, got pretty slammed at 8-10 miles and had to stop after the hill up the power plant. Between bad sleep, little water, and many juul hits, I'd say 12 miles was a bit too much today, but I can chill out the first few days of next week and be fine.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-01	4:49 PM	Run	Easy	7.90	Mile	0:54:27													Left trail again with some guys, felt like I was always on the verge of feeling really bad but stayed with it! Hopefully tomorrow is good.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-02	4:49 PM	Run	Easy	1.24	Mile	0:8:25													Warmup for the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-02	5:14 PM	Run	Interval	6.00	Mile	0:33:33													6 x mile repeats on the XC course mile loop with 2:30 rest<br><br>5:41/5:36/5:37/5:33/5:28/5:38<br><br>				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-02	6:06 PM	Run	Easy	1.08	Mile	0:8:00													Cooldown after the workout.<br><br>Pretty solid times here, 3/4 past days have been really good work days and this will probably be my last until the long run Sunday. Planned on stopping at the 5th rep, then did the 6th at "six minutes" but the guys had other ideas in mind. Felt good!				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-03	4:48 PM	Run	Easy	7.70	Mile	0:55:23													Nice run out to the bog with two loops in the forest, felt solid pace but you know, the forest fucks the gps. Good recovery day though regardless. 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-04	3:58 PM	Run	Easy	8.15	Mile	0:54:48													Speedboat run on my own before the chem exam, went a slightly extended lagoon run and it was alright. Surprisingly cold for high 60's, wind was sharp.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-05	11:14 PM	Run	Easy	7.01	Mile	0:48:26													Fun little night run back in B-Town, recovering nicely from festivities and all the work in the past week. 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-06	9:49 PM	Run	Easy	8.07	Mile	0:54:25													Slightly less late run, went a lot faster and felt pretty good, the rolling hills of southern Indiana got to me a bit in the middle but finished without getting mugged or hit.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-07	12:51 PM	Run	Long	11.42	Mile	1:16:04													Hot ass bitch of a run, felt great until about 8-9 miles and I fell apart pretty quickly after that. The pace and the heat got to me pretty hard I'd say, but not a bad way to cap off the most mileage I've done in a week in probably 9 months. Next week I'll up above 60 with some good workouts, an easier long run, and an even bigger ego. 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-08	8:56 AM	Run	Easy	7.03	Mile	0:51:57													Easy, EASY run with the boys on Karst Farm. Sore as shit but makes it for a good easy day.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-09	4:49 PM	Run	Easy	1.15	Mile	0:8:20													Warmup for the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-09	5:06 PM	Run	Fartlek	7.51	Mile	0:48:10													Fartlek run with 1/2/3/4/5/4/3/2/1/1/2/3/2/1 as the ons with one minute offs on the XC course.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-09	6:04 PM	Run	Easy	1.10	Mile	0:8:14													Cooldown after the workout. Felt pretty good on the workout, the course was muddy and my legs didn't feel great on the warmup but I kept up with it and finished it even though I was by myself on the later half. Also my first workout since last Tuesday so it was a good way to get back into it.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-10	4:47 PM	Run	Easy	8.01	Mile	0:56:14													Easy run down to the hollow, down River road to the power plant, through PVIL, back to co-rec. Started off at a slower pace and felt good, picked it up with some uphill and felt a bit sore but overall feel great after yesterday's workout. 				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-11	4:51 PM	Run	Easy	8.06	Mile	0:55:08													Nice "aesthetic" run with Paul, 53 degrees out and windy as hell, felt very cold but very good! I forgot how easy running feels when it's cold out, even just barely like today. Definitely ready for a solid workout tomorrow.				Nike	Pegasus 34	9.00	US/Canada	v1	95.00								
2018-10-12	4:51 PM	Run	Easy	1.18	Mile	0:8:14													Warmup for the workout.				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-12	5:09 PM	Run	Interval	4.96	Mile	0:28:02													8 x 1000m repeats on the XC course with 1:30 rest<br><br>3:31/3:31/3:30/3:32/3:32/3:31/3:33/3:22				adidas	Boston 6	9.50	US/Canada		84.88								
2018-10-12	5:54 PM	Run	Easy	1.90	Mile	0:13:40													Cooldown after the workout. Surprisingly beat all of Group 2 in the workout towards the end, kicked decently hard on the last one and beat everyone by a good margin. Times were slow but with the snow, water, mud, cold, and shitty course, I'd say these times were pretty solid, probably comparable to 3:20's on the track (I hope). Definitely a good mental workout if nothing else!				adidas	Boston 6	9.50	US/Canada		84.88								
